# Program:featureCounts v1.6.2; Command:"featureCounts" "-a" "/athena/angsd/scratch/jiq4001/Pj//hg38.refGene.gtf" "-o" "/athena/angsd/scratch/jiq4001/Pj1/reads_count/featCounts_transcript_all.txt" "--minOverlap" "25" "-t" "transcript" "-g" "gene_id" "--primary" "--tmpDir" "/scratchLocal" "/athena/angsd/scratch/jiq4001/Pj1/Star_align/SRR11244251.Aligned.sortedByCoord.out.bam" "/athena/angsd/scratch/jiq4001/Pj1/Star_align/SRR11244252.Aligned.sortedByCoord.out.bam" "/athena/angsd/scratch/jiq4001/Pj1/Star_align/SRR11244253.Aligned.sortedByCoord.out.bam" "/athena/angsd/scratch/jiq4001/Pj1/Star_align/SRR11244254.Aligned.sortedByCoord.out.bam" "/athena/angsd/scratch/jiq4001/Pj1/Star_align/SRR11244255.Aligned.sortedByCoord.out.bam" "/athena/angsd/scratch/jiq4001/Pj1/Star_align/SRR11244256.Aligned.sortedByCoord.out.bam" 
Geneid	Chr	Start	End	Strand	Length	/athena/angsd/scratch/jiq4001/Pj1/Star_align/SRR11244251.Aligned.sortedByCoord.out.bam	/athena/angsd/scratch/jiq4001/Pj1/Star_align/SRR11244252.Aligned.sortedByCoord.out.bam	/athena/angsd/scratch/jiq4001/Pj1/Star_align/SRR11244253.Aligned.sortedByCoord.out.bam	/athena/angsd/scratch/jiq4001/Pj1/Star_align/SRR11244254.Aligned.sortedByCoord.out.bam	/athena/angsd/scratch/jiq4001/Pj1/Star_align/SRR11244255.Aligned.sortedByCoord.out.bam	/athena/angsd/scratch/jiq4001/Pj1/Star_align/SRR11244256.Aligned.sortedByCoord.out.bam
SNORD65C	chr7	23396446	23396516	+	71	0	0	0	0	0	0
RPS2P32	chr7	23490388	23491412	+	1025	55	72	55	60	35	20
CLK2P1	chr7	23584716	23586527	-	1812	0	0	0	0	0	0
ZNF329	chr19	58126250	58150789	-	24540	491	367	366	262	341	359
PDE6H	chr12	14973042	14981865	+	8824	0	2	0	0	0	0
NOVA2	chr19	45933734	45973865	-	40132	373	278	331	270	289	255
LOC107986794	chr7	51392378	51393256	-	879	0	0	0	0	0	0
LOC105377752	chr5	177801079	177809507	-	8429	0	0	0	0	2	0
LOC101929322	chr7;chr7	65492336;65492336	65555065;65555065	-;-	62730	86	92	44	74	86	77
ABHD11-AS1	chr7	73735069	73736000	+	932	43	59	48	35	39	36
ERCC5	chr13	102845841	102876001	+	30161	0	0	0	0	0	0
SELP	chr1	169588850	169630124	-	41275	6	6	4	10	13	2
UBE2G1	chr17	4269217	4366674	-	97458	12605	11332	10290	9480	9917	9103
UBE2D2	chr5;chr5	139561166;139561339	139628433;139628433	+;+	67268	10298	8910	8823	8263	8802	7785
LOC105375304	chr7;chr7;chr7	26372019;26372019;26372019	26376269;26376701;26399418	-;-;-	27400	64	46	56	62	49	40
LINC02864	chr18	73154058	73264498	-	110441	24656	21073	19393	19025	21360	19124
BCAR3-AS1	chr1	93591968	93600030	+	8063	0	0	0	0	0	0
DCAF7	chr17;chr17	63550477;63550477	63594266;63594266	+;+	43790	10769	9338	8830	8474	9407	8460
KIAA0087	chr7	26533121	26538825	-	5705	0	0	0	0	0	0
MIR502	chrX	50014598	50014683	+	86	0	0	0	0	0	0
UBE2B	chr5	134371569	134392108	+	20540	3918	3333	3316	3279	3645	3252
SEMG1	chr20	45207033	45209768	+	2736	2	0	0	0	0	0
HOXA10-HOXA9	chr7	27162438	27180261	-	17824	29	32	28	13	32	21
EVX1-AS	chr7	27241429	27247229	-	5801	0	2	2	0	2	2
FOXE1	chr9	97853226	97856717	+	3492	394	346	328	319	295	247
FOXD1	chr5	73446268	73448777	-	2510	334	348	305	270	273	246
TSL	chr7;chr7	27615974;27615974	27627492;27627492	+;+	11519	0	0	0	0	0	0
EIF5B	chr2	99337389	99401325	+	63937	10764	9424	8612	7204	9008	7414
JAZF1-AS1	chr7	28180457	28241377	+	60921	10	7	22	49	26	36
LOC100506497	chr7	28979967	29013369	+	33403	17	6	6	22	11	16
LOC101928168	chr7	29125033	29128172	+	3140	0	0	0	0	0	0
LOC646762	chr7	29645922	29685138	-	39217	6034	5035	4525	4915	5264	4806
MIR550A3	chr7	29680734	29680828	-	95	0	0	0	0	0	0
ZNRF2P2	chr7	29684772	29685821	-	1050	0	0	0	0	0	0
ZNF385C	chr17	42025576	42038026	-	12451	115	113	105	92	100	112
LOC105375218	chr7	30247429	30286085	-	38657	204	146	160	144	163	184
MIR550A1	chr7	30289794	30289890	+	97	0	0	0	0	0	0
MIR550B1	chr7	30289794	30289890	-	97	0	0	0	0	0	0
DKFZP586I1420	chr7	30370050	30372794	+	2745	468	480	394	399	429	394
LINC01176	chr7	30390885	30404054	+	13170	1048	803	829	911	1055	865
GARS-DT	chr7	30548357	30577779	-	29423	3886	3403	2993	2881	3239	3167
INMT-MINDY4	chr7	30752135	30892387	+	140253	2	2	2	0	4	2
KRTAP9-8	chr17	41237999	41239004	+	1006	0	0	0	0	0	0
LBH	chr2	30231534	30260028	+	28495	2242	1917	1821	2154	2264	2034
ITPRID1	chr7;chr7;chr7;chr7	31514071;31517364;31529462;31553002	31656502;31656502;31658720;31656502	+;+;+;+	144650	356	278	287	275	320	296
FAM156B	chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX	52891592;52891592;52896941;52897296;52897296;52897341;52897341;52898155;52898567;52899059;52947256;52947256;52947256;52947256;52947256;52947256;52947256;52947256;52947256;52947256	52908558;52908558;52908558;52908558;52908558;52908558;52908558;52908558;52908558;52908558;52958473;52958473;52964222;52964222;52958873;52956755;52957247;52957659;52958518;52958518	+;+;+;+;+;+;+;+;+;+;-;-;-;-;-;-;-;-;-;-	33934	2	4	2	0	0	0
LOC100130673	chr7	32456899	32458494	-	1596	8	8	2	6	6	2
FBN1	chr15	48408313	48645709	-	237397	2587	2461	2491	2294	2287	2061
DPY19L1P1	chr7	32580941	32719168	-	138228	10369	9085	7736	7862	8918	8365
ZNRF2P1	chr7	32727950	32729983	+	2034	758	707	477	484	541	422
MIR550A2	chr7	32732981	32733077	+	97	0	0	0	0	0	0
MIR550B2	chr7	32732981	32733077	-	97	0	0	0	0	0	0
LINC00997	chr7	32758286	32762924	+	4639	2445	2231	2025	1981	2137	1848
DPY19L1P2	chr7	32826302	32838744	+	12443	825	817	645	639	718	659
RP9P	chr7	32916815	32943170	-	26356	2468	2170	2049	2087	2295	2053
SPEGNB	chr2	219496355	219498287	+	1933	30	31	35	40	28	30
MACROH2A2	chr10	70052846	70112282	+	59437	4644	4092	3761	3980	4111	3890
OTOGL	chr12;chr12	80099537;80209453	80380880;80379090	+;+	281344	99	80	95	74	86	73
TERF2IP	chr16;chr16	75647737;75647773	75657443;75657432	+;+	9707	2151	2069	1771	1671	1868	1642
NPSR1-AS1	chr7;chr7;chr7	34346512;34346512;34718862	34758272;34758272;34834331	-;-;-	487820	2542	2123	2022	2071	2251	2039
DPY19L2P1	chr7	35081287	35186162	-	104876	4426	3858	3333	3205	3511	3115
LOC401324	chr7	35313855	35376476	+	62622	2	4	2	2	2	8
LOC101930085	chr7	35695206	35699412	+	4207	680	610	634	544	650	510
LOC100506725	chr7;chr7	35716437;35716437	35719712;35719712	+;+	3276	0	6	2	0	4	2
LOC101928618	chr7	36095310	36100652	+	5343	0	0	4	0	0	0
AOAH-IT1	chr7	36597834	36600120	-	2287	0	0	0	0	0	0
MGMT	chr10	129467241	129770983	+	303743	4418	4009	3503	3526	3705	3285
TTC30B	chr2	177548999	177552796	-	3798	537	503	471	394	460	404
MIR1200	chr7	36919357	36919432	-	76	0	0	0	0	0	0
ELMO1-AS1	chr7	36997796	37013630	+	15835	0	0	0	0	0	0
SRRM2	chr16	2752638	2771412	+	18775	46020	45365	36576	33881	35241	32889
KRTAP4-6	chr17	41139433	41140487	-	1055	0	0	0	0	0	0
MRPL19	chr2	75646783	75662206	+	15424	7075	6339	6055	5379	5949	5101
DHCR24	chr1	54849627	54887195	-	37569	11260	10470	8867	9145	9793	8846
MAPK6	chr15	52019219	52067375	+	48157	13067	12006	11044	11191	11567	10697
TUBA1B	chr12	49127784	49131395	-	3612	35243	31333	30823	27762	27088	23015
FAM183BP	chr7	38685346	38687089	-	1744	4	4	6	6	4	2
C12orf29	chr12	88035536	88050160	+	14625	1479	1373	1238	1164	1289	1255
POU6F2-AS2	chr7	38979895	39013567	-	33673	0	0	0	0	0	0
SNORA20B	chr7	39329003	39329134	-	132	0	0	0	0	0	0
POU6F2-AS1	chr7	39404599	39406346	-	1748	0	0	0	0	0	0
LINC00265	chr7	39733568	39794623	+	61056	1284	1180	961	991	1079	972
GOLGA1	chr9	124878275	124941083	-	62809	4464	4158	3526	3760	3880	3539
LINC01450	chr7	40964678	40979939	-	15262	20	2	10	18	3	12
LINC01449	chr7	41101604	41133501	+	31898	2	8	4	4	0	4
INHBA-AS1	chr7;chr7	41693919;41693919	41713194;41779378	+;+	85460	1	2	12	4	8	2
LINC01448	chr7	42661726	42706447	-	44722	1	2	4	0	2	4
C7orf25	chr7;chr7;chr7	42909273;42909273;42909273	42912070;42912090;42911843	-;-;-	2818	866	794	705	550	691	662
HECW1-IT1	chr7	43117896	43163187	+	45292	0	0	0	0	0	0
MIR3943	chr7	43150895	43150994	+	100	0	0	0	0	0	0
LUARIS	chr7	43508728	43522542	-	13815	0	0	0	0	0	0
SLC35D1	chr1	66999350	67054148	-	54799	3097	2563	2402	2487	2486	2482
RASA4CP	chr7	44028887	44040623	-	11737	38	24	18	34	33	8
LINC00957	chr7;chr7;chr7	44039049;44039049;44039049	44042483;44044296;44044296	+;+;+	5248	26	22	19	18	21	21
LY96	chr8;chr8	73991329;73991392	74029072;74029072	+;+	37744	14	56	16	18	28	29
MTREX	chr5	55307989	55425579	+	117591	11812	10353	9872	8797	9694	8987
MIR6837	chr7	44051766	44051829	+	64	0	0	0	0	0	0
MIR6838	chr7	44073378	44073433	-	56	0	0	0	0	0	0
MIR4649	chr7	44110849	44110912	+	64	0	0	0	0	0	0
EDARADD	chr1;chr1	236394286;236395413	236484930;236484905	+;+	90645	3104	2721	2463	2490	3018	2734
SLC15A1	chr13	98683801	98752672	-	68872	12	12	2	6	4	8
KCTD16	chr5;chr5;chr5	144170873;144205391;144205391	144485686;144485686;144485686	+;+;+	314814	472	458	350	316	320	306
KRT24	chr17	40697991	40703752	-	5762	0	0	0	0	0	0
PIH1D2	chr11;chr11	112064010;112067799	112074171;112074171	-;-	10162	166	129	143	122	123	112
TIMP3	chr22	32800816	32863041	+	62226	0	0	0	0	0	0
C15orf39	chr15	75201882	75212169	+	10288	2608	2810	2136	2212	2168	1834
MIR4657	chr7	44881748	44881800	-	53	0	0	0	0	0	0
SNORA9	chr7	44985378	44985510	-	133	0	0	0	0	0	0
STAR	chr8	38142700	38150952	-	8253	58	45	38	45	67	52
IFNLR1	chr1;chr1;chr1	24154172;24154172;24154172	24187289;24187289;24187289	-;-;-	33118	318	314	234	318	288	186
SNORA5A	chr7	45104349	45104482	-	134	0	0	0	0	0	0
SNORA5C	chr7	45104906	45105042	-	137	0	0	0	0	0	0
SNORA5B	chr7	45105968	45106099	-	132	0	0	0	0	0	0
LOC730234	chr7	45805229	45807910	+	2682	92	75	54	64	69	80
LOC730338	chr7	46687879	46697122	-	9244	28	28	46	38	24	24
SNORD151	chr7	47464720	47464803	-	84	0	0	0	0	0	0
LINC01447	chr7	47621939	47629893	+	7955	34	15	21	12	8	12
LINC00525	chr7	47761476	47766772	+	5297	44	38	50	44	22	35
KIF20A	chr5	138179112	138187720	+	8609	2779	2311	2423	2234	2172	1887
CT47A5	chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX	120877491;120933841;120938701;120943561;120948423;120963026;120967886;120972746;120977606;120982466	120932297;120937158;120942019;120946879;120951740;120966344;120971204;120976064;120980924;120985784	-;-;-;-;-;-;-;-;-;-	84676	0	0	0	0	0	0
LMOD1	chr1	201896456	201946548	-	50093	95	91	85	103	100	91
ZBTB8B	chr1	32465072	32496685	+	31614	56	64	48	38	52	33
CT47B1	chrX	120872598	120875925	-	3328	6	0	0	2	1	4
PIEZO1	chr16	88715338	88785220	-	69883	6174	6740	4996	5145	4686	4139
RBM38	chr20;chr20;chr20	57391396;57391396;57391396	57409330;57409330;57409330	+;+;+	17935	747	844	703	607	568	484
EPPIN-WFDC6	chr20	45536280	45547401	-	11122	0	0	0	0	0	0
KDM7A	chr7	140084746	140176983	-	92238	3936	3413	2935	3308	3699	3399
AVPI1	chr10	97677424	97687241	-	9818	4505	4312	3422	3666	3849	3365
SLX1B	chr16;chr16;chr16;chr16	29454501;29454501;30193843;30193843	29458224;29458219;30197566;30197561	+;+;+;+	7448	0	0	0	0	0	0
SLC3A1	chr2	44275480	44321492	+	46013	709	566	524	551	640	526
DDC-AS1	chr7	50531759	50543463	+	11705	0	0	0	0	0	0
CD200R1L	chr3;chr3;chr3	112815709;112815709;112815709	112845950;112845950;112845950	-;-;-	30242	12	2	2	6	18	22
LOC105373759	chr2	177211395	177212411	-	1017	54	31	25	62	62	48
LINC01446	chr7	53655509	53811931	-	156423	10	16	12	4	22	8
LINC01445	chr7;chr7	54330697;54330697	54349845;54349845	+;+	19149	0	0	0	0	0	4
NLRP10	chr11;chr11_KI270829v1_alt;chr11_KN538368v1_alt	7957537;189038;188531	7963674;195175;194668	-;-;-	18414	0	0	0	0	0	0
VSTM2A-OT1	chr7	54556970	54571726	+	14757	0	4	0	0	0	0
LITAF	chr16;chr16;chr16;chr16	11547722;11547722;11547722;11547722	11587466;11586950;11586950;11586373	-;-;-;-	39745	21135	18822	17641	17025	18416	16534
LOC100996654	chr7	54759313	54804963	+	45651	27	21	22	42	42	44
TIMM10B	chr11	6481501	6484681	+	3181	2627	2188	2187	2039	2361	2057
MIR208A	chr14	23388596	23388666	-	71	0	0	0	0	0	0
FKBP9P1	chr7;chr7;chr7;chr7	55681074;55681074;55681074;55681074	55688032;55689301;55689460;55704567	-;-;-;-	23494	34	52	48	26	26	34
ADAMTS17	chr15	99971437	100341975	-	370539	352	346	195	198	224	224
SNORA22B	chr7	56055365	56055502	+	138	0	0	0	0	0	0
SNORA15	chr7	56060470	56060602	+	133	0	0	0	0	0	0
PLBD1	chr12	14503661	14567883	-	64223	314	183	258	218	228	190
CORIN	chr4;chr4;chr4	47593998;47594001;47642835	47838106;47838067;47838067	-;-;-	244109	463	504	450	502	449	455
LOC650226	chr7	56423704	56448375	-	24672	2	4	0	0	0	0
LOC100240728	chr7	56482105	56483319	-	1215	0	0	0	0	0	0
DKFZp434L192	chr7	56496223	56497284	+	1062	0	0	0	0	0	0
LOC101928401	chr7	56534230	56538130	-	3901	0	0	0	0	2	0
LOC401357	chr7	56809124	56812736	-	3613	0	0	0	0	0	0
LOC100130849	chr7	56875385	56882146	-	6762	0	0	0	0	2	2
MIR4283-1	chr7;chr7	56955785;63621090	56955864;63621169	-;+	160	0	0	0	0	0	0
MIR4283-2	chr7;chr7	56955785;63621090	56955864;63621169	-;+	160	0	0	0	0	0	0
GUSBP10	chr7	57165670	57180156	-	14487	0	2	0	2	0	0
LOC105375297	chr7	57221169	57222174	-	1006	0	0	0	0	0	0
LOC100653233	chr7	57404767	57412147	+	7381	0	0	0	0	0	0
MIR3147	chr7	57405025	57405090	+	66	0	0	0	0	0	0
ZNF733P	chr7	63291292	63304056	-	12765	0	0	0	0	0	0
LOC102724738	chr7	63346802	63350066	-	3265	0	0	0	0	0	0
LOC100287704	chr7	63349070	63351774	+	2705	0	0	0	0	0	0
LOC100287834	chr7;chr7	63349070;63396340	63351774;63399041	+;-	5407	0	0	0	0	0	0
ZNF722P	chr7	63998806	64023525	+	24720	1	0	0	0	0	0
LINC01005	chr7	64024416	64030102	-	5687	0	0	0	0	0	0
YWHAEP1	chr7	64433693	64435517	+	1825	2	2	0	0	4	2
LOC100128885	chr7	64574695	64618589	+	43895	2	5	0	1	2	0
LOC641746	chr7	64582610	64583751	+	1142	0	0	0	0	0	0
NXF5	chrX;chrX;chrX;chrX;chrX;chrX	101832112;101832112;101832112;101832112;101832112;101832112	101857577;101857577;101857577;101857577;101857577;101857577	-;-;-;-;-;-	25466	4	4	2	3	4	2
MIR6839	chr7	64679064	64679176	+	113	0	0	0	0	0	0
RNF44	chr5	176526712	176537402	-	10691	4803	4395	3746	3716	3854	3335
CCT6P3	chr7	65038354	65074713	+	36360	2343	1863	1822	1798	2079	1882
SNORA22C	chr7	65065999	65066132	+	134	0	0	0	0	0	0
SNORA15B-2	chr7;chr7	65070538;65760052	65070672;65760186	+;+	270	0	0	0	0	0	0
SNORA15B-1	chr7;chr7	65070538;65760052	65070672;65760186	+;+	270	0	0	0	0	0	0
INTS4P1	chr7;chr7	65141030;65141030	65234222;65234222	+;+	93193	187	205	128	156	183	174
SNAI2	chr8	48917598	48921429	-	3832	18	14	20	10	8	6
YIPF4	chr2	32277904	32316594	+	38691	5681	4821	4442	4217	4721	4254
LOC729254	chr2	191792840	191820249	+	27410	11	6	4	4	6	12
LOC441242	chr7;chr7	65647010;65714611	65770810;65750924	-;-	123801	3320	2719	2754	2668	2857	2607
INTS4P2	chr7	65647854	65718688	+	70835	0	0	0	0	0	0
CCT6P1	chr7	65751105	65763675	+	12571	0	0	0	0	0	0
SNORA22	chr7	65755526	65755659	+	134	0	0	0	0	0	0
LINC00174	chr7	66376044	66400408	-	24365	1762	1661	1451	1466	1563	1406
GS1-124K5.4	chr7;chr7;chr7;chr7	66493632;66493691;66493691;66493691	66495474;66495474;66495474;66495474	+;+;+;+	1843	161	192	182	148	135	178
GS1-124K5.11	chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7	66530305;66553468;66553468;66553468;66553468;66553468;66553468;66553468	66592407;66592407;66592407;66592407;66592407;66592407;66592407;66592407	-;-;-;-;-;-;-;-	62103	6618	6103	5447	5667	5745	5359
LOC100996437	chr7	66654519	66669602	+	15084	2	0	1	0	0	0
DCDC2	chr6;chr6	24171755;24171755	24358059;24383292	-;-	211538	18798	15052	14314	14963	19017	16670
FOXS1	chr20	31844303	31845604	-	1302	2	8	0	9	2	3
FEN1	chr11	61792911	61797238	+	4328	4444	4280	3741	3414	3345	3050
GTF2IRD1P1	chr7	66809993	66844826	-	34834	163	131	106	111	99	120
GTF2IP23	chr7	66847450	66884273	+	36824	1964	1551	1532	1563	1711	1618
LINC02604	chr7	66904120	66906297	+	2178	381	318	245	235	282	204
MIR4650-1	chr7;chr7	67114322;72697903	67114397;72697978	-;+	152	0	0	0	0	0	0
MIR4650-2	chr7;chr7	67114322;72697903	67114397;72697978	-;+	152	0	0	0	0	0	0
PMS2P4	chr7;chr7;chr7	67276131;67287540;67292436	67302442;67302442;67302442	-;-;-	26312	2303	2028	1768	1810	1868	1745
STAG3L4	chr7;chr7	67302638;67302638	67321526;67321526	+;+	18889	2304	2100	1920	1948	2061	1880
LINC01372	chr7	67335976	67340026	+	4051	492	466	441	436	476	457
LOC102723427	chr7	68020253	68032690	+	12438	0	0	0	0	0	0
MIR3914-1	chr7	71307672	71307770	-	99	0	0	0	0	0	0
MIR3914-2	chr7	71307674	71307768	+	95	0	0	0	0	0	0
CTNNBIP1	chr1;chr1	9848276;9848276	9910269;9910269	-;-	61994	1522	1357	1268	1225	1202	1082
ATP6V1E1	chr22;chr22;chr22	17592136;17592136;17592136	17628822;17628822;17628749	-;-;-	36687	5543	4976	4571	4546	4977	4305
TGFA	chr2;chr2;chr2;chr2	70447285;70447285;70447285;70447285	70553826;70553446;70553446;70553826	-;-;-;-	106542	2163	2432	2047	2002	1987	1908
SBDSP1	chr7;chr7;chr7;chr7	72829373;72829373;72829373;72829373	72834006;72837399;72837399;72834006	+;+;+;+	8027	1541	1432	1317	1088	1178	1092
SPDYE7P	chr7	72862757	72869091	-	6335	11	14	12	3	10	2
MTURN	chr7	30134986	30162762	+	27777	934	878	735	767	792	849
NSUN5P2	chr7	72948293	72954763	-	6471	434	390	272	318	327	286
TRIM74	chr7;chr7;chr7;chr7	72959485;72959485;75395629;75398142	72969466;72966953;75405605;75405605	-;-;+;+	19959	0	0	0	0	0	0
LOC100101148	chr7;chr7	72969682;75391949	72973143;75395413	+;-	6927	0	0	0	0	0	0
STAG3L3	chr7	72997295	73005943	-	8649	689	747	539	622	529	527
PMS2P7	chr7;chr7	73006080;75320772	73016375;75359038	+;-	48563	174	128	141	131	126	122
CRYBG1	chr6;chr6	106360717;106511855	106572017;106572017	+;+	211301	822	760	742	741	673	588
SPDYE10P	chr7;chr7	73104567;75237187	73155449;75316867	-;+	130564	1965	1552	1378	1443	1701	1429
GTF2IP4	chr7	73154924	73207296	+	52373	0	0	0	0	0	0
GTF2IP1	chr7;chr7	73154929;75185383	73207296;75237705	+;-	104691	1971	1619	1510	1429	1835	1610
NCF1B	chr7	73220639	73235945	+	15307	1	8	10	4	4	16
MIR4284	chr7	73711317	73711397	+	81	0	0	0	0	0	0
PLA2G4F	chr15;chr15	42139034;42139034	42156636;42156636	-;-	17603	0	4	0	4	2	4
RILP	chr17;chr17_KI270861v1_alt	1646151;76179	1649866;79894	-;-	7432	0	0	0	0	0	0
ZNF585B	chr19	37181579	37210536	-	28958	418	310	314	364	368	406
UBTD2	chr5	172209646	172283764	-	74119	5445	4791	4343	4314	4731	4253
LCE5A	chr1	152510803	152512177	+	1375	2	0	0	0	0	0
CFAP300	chr11;chr11;chr11	102047437;102047437;102047438	102084554;102076111;102084560	+;+;+	37124	480	446	460	387	396	350
LCE2C	chr1	152675315	152676573	+	1259	0	0	0	0	0	0
LCE2A	chr1	152698345	152699442	+	1098	0	0	0	0	0	0
KRTAP4-1	chr17	41184100	41184911	-	812	4	1	7	0	2	2
DMRTC1	chrX;chrX	72845042;72872025	72848802;72875788	+;-	7525	0	0	0	0	0	0
CDX1	chr5	150166778	150184558	+	17781	0	0	0	0	0	2
GOLGA7B	chr10	97849843	97871578	+	21736	109	91	53	81	74	79
ARMH3	chr10	101845599	102056173	-	210575	11466	10203	9041	8928	9612	9096
SPPL3	chr12	120762510	120904358	-	141849	11980	10353	9298	9116	10182	9342
ZNF587B	chr19	57830299	57846238	+	15940	4088	3540	3397	3246	3569	3421
IFNG	chr12	68154768	68159740	-	4973	0	0	0	0	0	0
EIF2B5	chr3	184135358	184145311	+	9954	1815	1742	1575	1554	1590	1466
IL10RB	chr21	33266367	33297221	+	30855	2669	2608	2340	2383	2395	2169
LOC101926943	chr7	74688937	74728918	-	39982	0	0	0	0	0	0
SNRPD1	chr18;chr18	21612314;21612314	21633520;21633520	+;+	21207	3766	3218	3093	2677	2925	2803
STAG3L2	chr7	74881990	74890612	-	8623	1277	1197	923	897	1070	925
PMS2P5	chr7;chr7;chr7	74890768;74890768;74890768	74906225;74906225;74921138	+;+;+	30371	1795	1546	1507	1572	1359	1376
ENTPD2	chr9;chr9	137048107;137048107	137054061;137054061	-;-	5955	279	221	194	182	221	202
DHRS11	chr17;chr17_KI270857v1_alt	36591879;827374	36600804;836298	+;+	17851	12	20	4	10	6	4
NCF1C	chr7	75156578	75171998	-	15421	11	14	16	14	12	3
XPO5	chr6;chr6	43522330;43522335	43576075;43576038	-;-	53746	1000	960	871	831	823	738
STAG3L1	chr7	75359200	75367809	+	8610	380	338	266	291	345	336
NSUN5P1	chr7;chr7	75410322;75410322	75416792;75416792	+;+	6471	1265	1156	870	955	827	939
EBF2	chr8	25841726	26045413	-	203688	22	16	8	16	34	8
PMS2P3	chr7	75507747	75528123	-	20377	1699	1498	1363	1408	1379	1270
SERPINB3	chr18	63655197	63661893	-	6697	86	104	72	128	98	80
SNORA14A	chr7	75943783	75943916	+	134	0	0	0	0	0	0
NACAD	chr7	45080437	45088969	-	8533	29	35	20	11	6	12
GTF2IP7	chr7	76092063	76108762	-	16700	951	939	833	733	743	722
SLC7A13	chr8	86214066	86230381	-	16316	0	0	0	0	0	0
C9orf47	chr9;chr9	88990863;88990863	88996142;88996142	+;+	5280	3	0	0	0	0	2
FDPSP2	chr7	76470020	76475000	-	4981	0	0	0	0	0	0
LOC100133091	chr7;chr7_KI270809v1_alt	76549341;36175	76627982;114817	+;+	157285	316	249	218	270	249	273
DTX2P1-UPK3BP1-PMS2P11	chr7	76980822	77023759	+	42938	2421	2602	2009	2148	1888	1836
PMS2P9	chr7	77039480	77053038	+	13559	1670	1399	1246	1257	1317	1259
FAM185BP	chr7	77081655	77122289	-	40635	6525	5939	5074	5406	5727	5172
LOC101927243	chr7	77415198	77425443	+	10246	20	30	14	13	19	12
DLGAP1-AS2	chr18	3603737	3610089	+	6353	0	0	0	0	0	0
APTR	chr7;chr7;chr7;chr7	77657660;77657660;77657660;77683851	77696265;77696265;77696265;77697345	-;-;-;-	39686	2115	1887	1616	1736	1833	1914
CCDC155	chr19	49388249	49417990	+	29742	6	0	10	10	10	2
OR2W5	chr1	247491068	247492409	+	1342	0	0	0	0	0	0
OR4D6	chr11	59456961	59457905	+	945	0	0	0	0	0	0
RPL13AP17	chr7	78347242	78359453	+	12212	0	0	0	0	0	0
MAGI2-AS2	chr7	79008988	79012277	+	3290	0	0	0	0	0	0
LOC101927269	chr7	80371517	80374439	-	2923	2	4	8	8	8	2
TEX44	chr2	231592864	231594276	+	1413	4	12	6	11	8	5
LRRN4	chr20	6040546	6054060	-	13515	296	296	245	250	261	243
CNST	chr1;chr1	246566337;246566456	246648242;246668595	+;+	102259	4560	4187	3687	3867	4011	3840
RNASEH2B	chr13;chr13	50909678;50909791	50970460;50956762	+;+	60783	3807	3025	2915	2718	3155	2922
FAM174C	chr19	1275530	1279228	+	3699	691	743	623	638	525	504
LOC105369146	chr7	81515747	81561819	-	46073	2	14	10	14	4	4
LOC100128317	chr7;chr7	81576386;81576386	81626216;81691406	-;-	115021	20	30	34	34	26	20
LINC00920	chr16	66408524	66410900	+	2377	122	141	159	100	112	101
ULBP2	chr6	149942014	149949232	+	7219	80	120	86	80	66	56
DBH	chr9	133636363	133659329	+	22967	4	0	0	1	4	4
CYP27B1	chr12	57762334	57767078	-	4745	148	183	122	140	120	155
LINC00972	chr7	85421122	85489338	+	68217	0	0	0	0	2	2
RNF212B	chr14;chr14	23185321;23237936	23273477;23273477	+;+	88157	187	177	204	228	250	199
LOC101927420	chr7;chr7	87151423;87151423	87152317;87152493	-;-	1071	33	44	35	40	19	26
PKN1	chr19;chr19	14433306;14440277	14471859;14471859	+;+	38554	3525	3639	2839	2764	2684	2425
TMEM252	chr9	68536582	68540883	-	4302	0	0	0	2	0	0
GIMAP7	chr7	150514872	150521073	+	6202	2	0	0	2	0	0
CROCC2	chr2	240906336	240993311	+	86976	28	26	22	22	16	22
MZT1	chr13	72708367	72727629	-	19263	1802	1366	1480	1342	1460	1447
HOXB6	chr17;chr17	48595751;48595751	48604986;48604986	-;-	9236	0	0	0	0	0	0
SMCHD1	chr18	2655887	2805017	+	149131	15353	13216	12551	12518	13991	12427
TYRP1	chr9	12693385	12710285	+	16901	16	10	4	4	4	0
LOC102723885	chr7	88216660	88219224	+	2565	0	0	0	0	0	0
STEAP2-AS1	chr7	89882353	90211635	-	329283	3386	2665	2588	2810	3149	2711
DPY19L2P4	chr7	90119400	90125600	+	6201	0	0	0	0	0	0
LOC101927446	chr7	90335223	90344096	+	8874	0	2	0	2	0	2
LOC101409256	chr7	90396292	90398236	+	1945	48	43	43	36	36	45
NRAS	chr1	114704469	114716771	-	12303	5137	4309	4277	3904	4177	3638
NPTX1	chr17	80466834	80476607	-	9774	150	142	189	154	156	166
NPPB	chr1	11857464	11858945	-	1482	2	3	4	0	0	0
MCM5	chr22	35400140	35425431	+	25292	5672	5272	4842	4180	4092	4052
